manufacturer_name,transmission,color,odometer_value,year_produced,engine_fuel,engine_type,engine_capacity,body_type,has_warranty,ownership,type_of_drive,is_exchangeable,number_of_photos,number_of_maintenance,duration_listed,price_usd
Volkswagen,manual,red,300000,1998,gasoline,gasoline,1.4,hatchback,False,owned,front,False,9.0,10,10.0,2000.0
Kia,manual,black,184000,2008,diesel,diesel,1.6,hatchback,False,owned,front,True,12.0,3,4.0,5790.0
Kia,manual,green,440650,1999,gas,gasoline,2.0,universal,False,owned,front,True,7.0,8,31.0,1000.0
Volvo,automatic,silver,145000,2008,diesel,diesel,2.4,suv,False,owned,all,False,12.0,3,31.0,16000.0
Mitsubishi,automatic,other,273588,1999,gasoline,gasoline,2.4,sedan,False,owned,front,True,8.0,5,31.0,2350.0
Nissan,manual,blue,220000,2004,diesel,diesel,2.5,minibus,False,owned,front,False,4.0,1,31.0,8800.0
Volkswagen,manual,blue,263000,1998,diesel,diesel,2.5,van,False,owned,rear,False,10.0,75,31.0,6450.0
Ford,manual,red,290000,1997,gasoline,gasoline,1.8,sedan,False,owned,front,True,9.0,47,31.0,1750.0
Fiat,manual,green,345670,1998,gasoline,gasoline,2.0,minivan,False,owned,front,False,11.0,18,20.0,2700.0
Jeep,automatic,brown,200000,2005,diesel,diesel,3.0,suv,False,owned,all,True,12.0,9,18.0,9499.0
Audi,automatic,black,272000,2008,gasoline,gasoline,4.2,sedan,False,owned,all,True,12.0,61,31.0,10500.0
Mercedes-Benz,automatic,grey,274000,2007,diesel,diesel,2.2,sedan,False,owned,rear,False,12.0,5,31.0,10500.0
Nissan,manual,white,123733,2012,gasoline,gasoline,1.4,universal,False,owned,front,True,12.0,46,31.0,7704.12
Ford,manual,white,288000,2014,diesel,diesel,2.2,van,False,owned,rear,False,1.0,3,31.0,21900.0
Mazda,manual,grey,278000,2007,gasoline,gasoline,1.6,sedan,False,owned,front,False,12.0,27,31.0,4250.0
Ford,automatic,grey,133000,2014,gasoline,gasoline,2.5,suv,False,owned,front,False,10.0,4,31.0,14500.0
Mazda,manual,grey,220000,2008,gasoline,gasoline,2.0,universal,False,owned,front,False,11.0,52,31.0,8800.0
Nissan,automatic,black,83000,2014,gasoline,gasoline,1.6,hatchback,False,owned,front,True,7.0,28,31.0,12500.0
Audi,automatic,grey,182000,2006,diesel,diesel,3.0,suv,False,owned,all,True,12.0,20,31.0,14000.0
BMW,automatic,other,330000,2002,gas,gasoline,3.6,sedan,False,owned,rear,True,4.0,7,31.0,6000.0
Toyota,manual,white,316000,2004,diesel,diesel,1.4,hatchback,False,owned,front,False,7.0,2,31.0,3400.0
Citroen,manual,other,348289,2000,gasoline,gasoline,1.8,sedan,False,owned,front,False,7.0,1,31.0,1054.25
BMW,automatic,blue,108000,2009,gasoline,gasoline,2.0,sedan,False,owned,rear,False,10.0,1,4.0,9900.0
BMW,automatic,blue,193000,2006,gasoline,gasoline,2.0,hatchback,False,owned,rear,True,12.0,8,18.0,5500.0
BMW,automatic,blue,280000,2010,diesel,diesel,3.0,sedan,False,owned,all,False,12.0,26,31.0,22500.0
Volkswagen,manual,silver,221000,2005,gasoline,gasoline,1.6,sedan,False,owned,front,True,12.0,1,7.0,6499.0
Seat,manual,blue,275000,2001,diesel,diesel,1.9,sedan,False,owned,front,True,9.0,3,31.0,3750.0
Kia,automatic,black,246,2002,gasoline,gasoline,3.5,suv,False,owned,all,False,6.0,1,3.0,5900.0
Iveco,manual,white,217000,2014,diesel,diesel,3.0,van,False,owned,rear,False,12.0,6,31.0,21700.0
Citroen,manual,blue,11,1998,gasoline,gasoline,1.8,sedan,False,owned,front,False,9.0,1,31.0,1664.61
Mazda,manual,grey,160000,2010,gasoline,gasoline,2.0,sedan,False,owned,front,False,7.0,2,31.0,10000.0
Opel,manual,grey,84000,2009,gasoline,gasoline,1.4,universal,False,owned,front,False,12.0,2,31.0,8800.0
Volkswagen,manual,silver,530000,2004,diesel,diesel,2.0,minivan,False,owned,front,False,12.0,22,31.0,4600.0
Volkswagen,manual,white,323232,2004,diesel,diesel,2.5,minibus,False,owned,front,True,12.0,12,26.0,7500.0
Toyota,automatic,silver,360000,2003,diesel,diesel,3.0,suv,False,owned,all,False,12.0,46,31.0,13750.0
Chevrolet,manual,black,139000,2012,gasoline,gasoline,1.8,minivan,False,owned,front,False,12.0,25,31.0,11500.0
Ford,manual,silver,355000,2001,diesel,diesel,1.8,universal,False,owned,front,False,12.0,2,31.0,2750.0
Jeep,automatic,black,340000,2001,diesel,diesel,3.1,suv,False,owned,all,True,12.0,69,31.0,6500.0
Audi,automatic,black,247000,1999,gasoline,gasoline,2.8,sedan,False,owned,all,False,8.0,27,31.0,4900.0
Volkswagen,automatic,black,229000,2004,diesel,diesel,2.5,suv,False,owned,all,True,5.0,1,0.0,8600.0
Acura,automatic,grey,218000,2007,gasoline,gasoline,3.7,suv,False,owned,all,True,12.0,28,31.0,14000.0
Peugeot,manual,red,315000,2002,diesel,diesel,2.0,universal,False,owned,front,False,9.0,1,31.0,3000.0
Opel,manual,silver,280000,2001,diesel,diesel,1.7,universal,False,emergency,front,False,3.0,1,31.0,1000.0
BMW,automatic,black,251000,2008,gasoline,gasoline,2.5,sedan,False,owned,all,False,12.0,1,29.0,9100.0
Audi,automatic,blue,175000,2010,gasoline,gasoline,2.0,universal,False,owned,all,False,12.0,3,31.0,14300.0
Volkswagen,automatic,black,200000,2009,diesel,diesel,2.0,sedan,False,owned,front,False,5.0,10,18.0,8400.0
Mitsubishi,manual,silver,345000,1998,gasoline,gasoline,1.8,hatchback,False,owned,front,False,6.0,2,31.0,3000.0
Peugeot,manual,white,433222,2003,diesel,diesel,2.0,van,False,owned,front,True,1.0,20,31.0,3800.0
Renault,manual,blue,200000,2002,diesel,diesel,2.2,minivan,False,owned,front,True,7.0,11,31.0,4500.0
Toyota,manual,white,124000,2015,diesel,diesel,1.4,universal,False,owned,front,False,12.0,16,21.0,12000.0
Peugeot,manual,blue,156000,2008,gasoline,gasoline,1.6,universal,False,owned,front,True,3.0,47,31.0,5400.0
Renault,manual,white,83100,2016,gasoline,gasoline,1.6,hatchback,False,owned,front,True,7.0,6,31.0,6700.0
Chrysler,automatic,silver,241402,2000,gas,gasoline,3.3,minivan,False,owned,front,False,5.0,7,31.0,6000.0
Hyundai,automatic,silver,59000,2015,gasoline,gasoline,1.6,sedan,False,owned,front,False,7.0,4,31.0,9900.0
Volvo,automatic,black,189205,2011,diesel,diesel,2.4,suv,False,owned,all,False,12.0,8,26.0,15550.0
Opel,manual,silver,390000,2008,diesel,diesel,1.7,minivan,False,owned,front,True,3.0,11,27.0,6750.0
Mazda,automatic,red,297729,2003,gasoline,gasoline,3.0,sedan,False,owned,front,True,7.0,10,31.0,4500.0
Toyota,manual,silver,250000,2000,gasoline,gasoline,1.8,universal,False,owned,front,True,6.0,2,31.0,4500.0
Skoda,automatic,brown,0,2019,gasoline,gasoline,1.6,sedan,True,new,front,True,12.0,1,1.0,16401.88
Opel,manual,silver,285000,2008,diesel,diesel,1.7,universal,False,owned,front,False,9.0,2,31.0,6600.0
Jeep,automatic,green,170000,1998,gasoline,gasoline,4.0,suv,False,owned,all,False,8.0,114,31.0,10900.0
Mitsubishi,manual,silver,158000,2000,gasoline,gasoline,3.5,suv,False,owned,all,False,12.0,69,31.0,8600.0
Mercedes-Benz,manual,white,410876,2001,diesel,diesel,2.2,minibus,False,owned,rear,False,7.0,1,31.0,8500.0
Dacia,manual,blue,176121,2009,gasoline,gasoline,1.4,hatchback,False,owned,front,True,12.0,4,6.0,4100.0
Skoda,manual,white,340000,2000,gasoline,gasoline,1.8,hatchback,False,owned,front,False,12.0,4,31.0,2700.0
Daewoo,manual,blue,245000,1998,gasoline,gasoline,1.5,hatchback,False,owned,front,True,3.0,3,31.0,1400.0
Toyota,automatic,white,64374,2015,hybrid-petrol,gasoline,1.8,hatchback,False,owned,front,False,6.0,1,31.0,15000.0
Mazda,manual,white,333000,1998,gasoline,gasoline,1.8,hatchback,False,owned,front,False,11.0,9,31.0,1100.0
Volkswagen,manual,black,235000,1998,gasoline,gasoline,2.0,minivan,False,owned,front,False,7.0,1,31.0,3400.0
Audi,automatic,white,143000,2012,gasoline,gasoline,3.0,hatchback,False,owned,all,True,12.0,35,31.0,23450.0
Hyundai,manual,silver,29000,2014,gasoline,gasoline,2.0,suv,False,owned,front,False,2.0,2,31.0,14900.0
Lexus,automatic,black,106000,2010,gasoline,gasoline,4.6,suv,False,owned,all,True,12.0,77,31.0,26499.0
Peugeot,manual,silver,251000,2004,diesel,diesel,2.0,universal,False,owned,front,False,2.0,2,14.0,5000.0
Volkswagen,manual,green,421000,1999,diesel,diesel,1.9,minivan,False,owned,front,True,12.0,2,2.0,3980.0
Dodge,automatic,black,180247,2008,gasoline,gasoline,2.0,hatchback,False,owned,front,False,4.0,1,31.0,6300.0
Cadillac,automatic,black,226000,2008,gas,gasoline,6.2,suv,False,owned,all,False,12.0,4,31.0,14000.0
Volkswagen,manual,silver,320000,2008,diesel,diesel,2.0,universal,False,owned,front,True,12.0,2,19.0,7500.0
Mitsubishi,manual,grey,176000,2008,gasoline,gasoline,1.8,hatchback,False,owned,front,False,5.0,17,31.0,6000.0
Citroen,manual,silver,260000,2002,gasoline,gasoline,1.6,hatchback,False,owned,front,False,9.0,1,4.0,3650.0
Citroen,manual,black,286000,2009,diesel,diesel,1.6,sedan,False,owned,front,False,12.0,5,6.0,8150.0
Honda,automatic,brown,176000,2008,gasoline,gasoline,2.0,suv,False,owned,all,False,12.0,10,31.0,10900.0
Renault,manual,silver,94000,2017,gasoline,gasoline,1.6,suv,False,owned,front,False,8.0,1,31.0,10000.0
Daewoo,manual,green,300000,1997,gasoline,gasoline,1.6,universal,False,owned,front,False,5.0,6,31.0,1100.0
Hyundai,manual,black,107000,2009,gasoline,gasoline,1.4,hatchback,False,owned,front,False,10.0,1,30.0,6500.0
Volkswagen,manual,black,230000,2006,diesel,diesel,2.5,minibus,False,owned,front,True,9.0,6,31.0,15500.0
Opel,manual,other,159000,2007,gasoline,gasoline,1.0,hatchback,False,owned,front,False,12.0,2,3.0,4600.0
Volkswagen,manual,white,193000,1999,diesel,diesel,1.9,hatchback,False,owned,front,False,6.0,11,31.0,4000.0
Volvo,automatic,black,379805,2003,gas,gasoline,2.9,suv,False,owned,all,True,7.0,46,31.0,7500.0
Honda,automatic,red,130000,2011,gasoline,gasoline,2.0,suv,False,owned,all,True,8.0,1,31.0,13000.0
Ford,manual,blue,305000,2000,gasoline,gasoline,2.0,suv,False,owned,front,False,5.0,1,31.0,4449.0
Citroen,manual,blue,143000,2011,gasoline,gasoline,1.6,minivan,False,owned,front,False,2.0,4,31.0,8900.0
Hyundai,manual,green,286000,1999,gasoline,gasoline,2.0,minivan,False,owned,front,False,8.0,6,9.0,2500.0
Mitsubishi,automatic,silver,190000,2006,gasoline,gasoline,2.4,minivan,False,owned,front,True,12.0,120,31.0,7499.0
Mercedes-Benz,manual,green,400000,1998,diesel,diesel,2.3,minibus,False,owned,front,False,7.0,4,23.0,6800.0
Volkswagen,manual,silver,380000,2005,diesel,diesel,2.0,universal,False,owned,front,False,4.0,9,31.0,5400.0
Renault,manual,blue,300000,1999,gasoline,gasoline,2.0,minivan,False,owned,front,True,8.0,8,31.0,2500.0
Fiat,manual,yellow,250000,2010,diesel,diesel,2.3,van,False,owned,front,False,4.0,37,31.0,15000.0
Citroen,manual,silver,303000,2007,diesel,diesel,1.6,hatchback,False,owned,front,True,6.0,1,3.0,4444.0
Renault,manual,other,185000,2012,gasoline,gasoline,1.4,sedan,False,owned,front,True,5.0,10,31.0,4400.0
Peugeot,manual,blue,320000,2002,diesel,diesel,2.0,universal,False,owned,front,False,8.0,1,17.0,3590.0
Audi,manual,blue,276000,2006,diesel,diesel,2.0,universal,False,owned,front,True,12.0,11,20.0,8500.0
Opel,manual,silver,117000,2011,gasoline,gasoline,1.4,hatchback,False,owned,front,False,7.0,39,31.0,7700.0
Renault,manual,white,145000,2003,gasoline,gasoline,1.2,hatchback,False,owned,front,True,12.0,4,22.0,2800.0
Mercedes-Benz,manual,green,300000,1997,gasoline,gasoline,2.0,sedan,False,owned,rear,True,8.0,2,13.0,3700.0
Mazda,automatic,other,317000,2002,gas,gasoline,2.5,sedan,False,owned,front,False,6.0,27,31.0,2900.0
Mercedes-Benz,automatic,white,500000,2000,diesel,diesel,2.1,sedan,False,owned,rear,False,12.0,18,31.0,3500.0
Audi,automatic,silver,327000,2002,diesel,diesel,3.3,sedan,False,owned,all,True,9.0,4,6.0,4850.0
Kia,automatic,silver,80200,2013,gasoline,gasoline,2.4,suv,False,owned,all,True,12.0,20,31.0,16299.0
Peugeot,manual,grey,160000,2005,gasoline,gasoline,1.4,hatchback,False,owned,front,False,12.0,1,2.0,3800.0
Renault,manual,silver,300000,2002,diesel,diesel,1.9,hatchback,False,owned,front,False,4.0,3,8.0,3500.0
Renault,manual,black,83000,2015,diesel,diesel,1.5,universal,False,owned,front,False,5.0,1,31.0,10350.0
Iveco,manual,white,470000,2011,diesel,diesel,2.3,van,False,owned,rear,False,5.0,6,31.0,17450.0
Toyota,automatic,other,241402,2006,gasoline,gasoline,2.4,sedan,False,owned,front,False,8.0,15,24.0,7900.0
BMW,automatic,black,210500,2010,diesel,diesel,3.0,suv,False,owned,all,False,7.0,1,0.0,21100.0
Volkswagen,manual,other,322222,1997,gasoline,gasoline,1.8,hatchback,False,owned,front,True,11.0,3,15.0,2150.0
Ford,automatic,white,128000,2013,gasoline,gasoline,1.6,universal,False,owned,all,True,9.0,3,30.0,13800.0
Opel,manual,violet,280000,2000,gasoline,gasoline,1.6,sedan,False,owned,front,False,12.0,13,15.0,3300.0
Citroen,manual,green,365000,1997,diesel,diesel,1.9,hatchback,False,owned,front,True,12.0,6,8.0,1400.0
Peugeot,automatic,black,240000,2005,gasoline,gasoline,1.6,hatchback,False,owned,front,True,2.0,1,31.0,4750.0
Fiat,manual,blue,242932,1997,gasoline,gasoline,1.6,sedan,False,owned,front,False,8.0,1,31.0,778.53
Renault,manual,grey,149862,2015,diesel,diesel,1.5,minivan,False,owned,front,False,12.0,3,15.0,10850.0
Ford,manual,blue,400000,1999,diesel,diesel,1.9,minivan,False,owned,front,False,6.0,1,31.0,4800.0
Toyota,manual,silver,160000,2010,gasoline,gasoline,1.3,hatchback,False,owned,front,False,4.0,1,31.0,6000.0
Chevrolet,manual,blue,170000,2011,gasoline,gasoline,1.0,hatchback,False,owned,front,False,12.0,1,31.0,4200.0
Volkswagen,automatic,brown,177000,2009,gasoline,gasoline,1.8,sedan,False,owned,front,False,12.0,29,31.0,9800.0
Toyota,automatic,silver,60000,2013,hybrid-petrol,gasoline,1.8,universal,False,owned,front,True,8.0,13,31.0,15000.0
Chery,manual,blue,147000,2006,gasoline,gasoline,2.4,hatchback,False,owned,all,False,3.0,7,31.0,3200.0
Lancia,manual,blue,353000,2000,gasoline,gasoline,2.0,universal,False,owned,front,True,12.0,32,31.0,2600.0
Mazda,automatic,blue,167000,2005,gasoline,gasoline,2.3,sedan,False,owned,front,False,12.0,17,31.0,4200.0
Infiniti,automatic,black,62000,2014,gasoline,gasoline,2.5,suv,False,owned,all,False,4.0,4,31.0,19999.0
Peugeot,manual,white,326000,2001,diesel,diesel,2.5,minibus,False,owned,front,True,7.0,22,31.0,3999.0
Citroen,manual,silver,249000,2000,gasoline,gasoline,1.8,hatchback,False,owned,front,False,3.0,2,31.0,2500.0
Hyundai,manual,silver,172000,2006,gasoline,gasoline,1.6,sedan,False,owned,front,False,3.0,1,31.0,3800.0
Citroen,manual,blue,176000,2015,diesel,diesel,1.6,hatchback,False,owned,front,False,12.0,5,7.0,11950.0
Chrysler,manual,silver,344800,2006,gas,gasoline,2.4,minivan,False,owned,front,False,6.0,19,31.0,6800.0
Peugeot,manual,grey,160000,2007,gasoline,gasoline,1.4,sedan,False,owned,front,True,7.0,3,31.0,3000.0
Renault,automatic,brown,50850,2013,gasoline,gasoline,1.6,hatchback,False,owned,front,True,12.0,12,28.0,7650.0
BMW,automatic,black,170000,2012,gasoline,gasoline,1.6,hatchback,False,owned,rear,False,12.0,8,31.0,12500.0
Fiat,manual,red,163000,1997,diesel,diesel,1.9,minivan,False,owned,front,False,3.0,8,31.0,4000.0
BMW,automatic,white,210000,2007,gasoline,gasoline,3.0,suv,False,owned,all,False,6.0,38,31.0,13700.0
Opel,automatic,grey,25000,1997,gasoline,gasoline,1.6,sedan,False,owned,front,False,6.0,1,2.0,1400.0
BMW,automatic,silver,91000,2009,gasoline,gasoline,5.0,sedan,False,owned,rear,True,4.0,24,31.0,13000.0
Mercedes-Benz,automatic,black,123800,2000,diesel,diesel,2.2,minivan,False,owned,front,False,12.0,1,13.0,5700.0
Honda,manual,silver,146000,2008,gasoline,gasoline,1.8,hatchback,False,owned,front,False,12.0,43,31.0,6700.0
BMW,automatic,white,195350,2011,gasoline,gasoline,3.0,suv,False,owned,all,True,12.0,35,31.0,19499.0
Daewoo,manual,silver,100000,2008,gasoline,gasoline,1.6,sedan,False,owned,front,False,4.0,3,31.0,2000.0
Peugeot,manual,silver,138000,2011,diesel,diesel,1.6,minivan,False,owned,front,False,12.0,3,8.0,11200.0
Skoda,automatic,brown,0,2019,gasoline,gasoline,1.8,sedan,True,new,front,True,12.0,1,2.0,27166.37
Ford,manual,silver,1000000,1997,diesel,diesel,1.8,universal,False,owned,front,True,2.0,48,31.0,1300.0
Mercedes-Benz,automatic,violet,254000,1997,gasoline,gasoline,5.0,sedan,False,owned,rear,True,12.0,11,31.0,5000.0
LADA,manual,grey,15228,2017,gasoline,gasoline,1.7,suv,False,owned,all,False,12.0,8,17.0,6615.76
Seat,manual,silver,340000,2002,diesel,diesel,1.9,hatchback,False,owned,front,False,7.0,23,31.0,3100.0
Nissan,manual,silver,265000,2003,gasoline,gasoline,1.8,minivan,False,owned,front,False,12.0,1,1.0,3550.0
Chevrolet,automatic,blue,112000,2011,gasoline,gasoline,1.4,sedan,False,owned,front,False,4.0,5,31.0,7900.0
Fiat,manual,white,186099,2008,diesel,diesel,1.3,hatchback,False,owned,front,False,6.0,1,12.0,4150.0
Ford,manual,blue,200000,1997,gasoline,gasoline,2.3,minivan,False,owned,front,False,8.0,4,5.0,2350.0
Audi,automatic,red,103000,2010,gasoline,gasoline,3.0,sedan,False,owned,all,False,12.0,57,31.0,15900.0
Peugeot,manual,silver,240000,2002,gasoline,gasoline,2.0,hatchback,False,owned,front,False,6.0,40,31.0,3000.0
Mercedes-Benz,manual,white,385890,1997,diesel,diesel,2.3,minibus,False,owned,front,True,6.0,148,31.0,4800.0
Opel,manual,black,199000,2011,gasoline,gasoline,1.6,sedan,False,owned,front,False,5.0,10,31.0,5750.0
Volkswagen,manual,blue,107000,2008,gasoline,gasoline,1.6,hatchback,False,owned,front,False,11.0,3,3.0,8200.0
Kia,manual,white,250677,1997,gasoline,gasoline,2.0,sedan,False,owned,front,False,2.0,1,31.0,550.0
Volkswagen,manual,black,100000,2014,gasoline,gasoline,1.6,sedan,False,owned,front,False,4.0,1,31.0,7000.0
Opel,manual,silver,330000,2003,diesel,diesel,2.2,sedan,False,owned,rear,True,12.0,4,6.0,3900.0
Hyundai,manual,black,333333,2003,diesel,diesel,2.0,suv,False,owned,all,True,4.0,331,31.0,6500.0
Suzuki,manual,silver,444444,2000,gasoline,gasoline,1.0,sedan,False,owned,front,False,4.0,11,31.0,900.0
Skoda,manual,black,106000,2014,gasoline,gasoline,1.4,liftback,False,owned,front,True,8.0,36,31.0,11900.0
Hyundai,manual,black,145000,2011,gasoline,gasoline,2.0,universal,False,owned,front,False,9.0,52,31.0,12100.0
Renault,manual,silver,250000,2010,diesel,diesel,1.5,van,False,owned,front,False,9.0,5,31.0,7300.0
Citroen,manual,blue,320000,2004,diesel,diesel,2.0,liftback,False,owned,front,False,6.0,9,10.0,4600.0
Hyundai,manual,blue,127000,2006,diesel,diesel,2.5,minibus,False,owned,rear,False,12.0,4,30.0,8200.0
Opel,manual,blue,320000,2002,diesel,diesel,2.2,minivan,False,owned,front,False,12.0,1,2.0,4200.0
Renault,automatic,violet,282000,1997,gasoline,gasoline,1.6,hatchback,False,owned,front,False,3.0,1,31.0,2150.0
Skoda,automatic,white,0,2019,gasoline,gasoline,1.8,sedan,True,new,front,True,12.0,12,26.0,24440.86
Mitsubishi,automatic,silver,177000,2011,gasoline,gasoline,2.4,suv,False,owned,all,False,11.0,2,31.0,12870.0
Opel,manual,black,252000,2000,gasoline,gasoline,1.4,coupe,False,owned,front,False,5.0,10,31.0,2700.0
Infiniti,automatic,black,249700,2003,gasoline,gasoline,3.5,suv,False,owned,all,True,12.0,1,6.0,7899.0
ВАЗ,manual,silver,140000,2007,gasoline,gasoline,1.5,hatchback,False,owned,front,True,7.0,14,19.0,2000.0
Iveco,manual,white,314000,2014,diesel,diesel,3.0,van,False,owned,rear,False,8.0,24,31.0,24250.0
Renault,manual,silver,350000,1997,gasoline,gasoline,1.8,universal,False,emergency,front,False,3.0,148,31.0,650.0
Audi,automatic,grey,266400,2003,gasoline,gasoline,1.8,sedan,False,owned,front,False,12.0,1,31.0,6100.0
Skoda,manual,white,0,2019,gasoline,gasoline,1.6,sedan,True,new,front,True,12.0,1,1.0,15473.3
Chevrolet,automatic,white,150000,2011,gasoline,gasoline,1.4,sedan,False,owned,front,False,7.0,1,31.0,7600.0
Volvo,manual,green,427000,1997,gasoline,gasoline,2.3,sedan,False,owned,front,False,8.0,1,31.0,2999.0
Volkswagen,automatic,blue,111110,1999,diesel,diesel,2.5,sedan,False,owned,front,True,1.0,16,31.0,4000.0
Citroen,automatic,silver,177790,2002,gasoline,gasoline,2.0,sedan,False,owned,front,False,12.0,13,31.0,3793.99
Honda,automatic,black,120000,2008,gasoline,gasoline,2.4,sedan,False,owned,front,False,6.0,1,25.0,11000.0
Fiat,manual,other,307000,1998,gasoline,gasoline,1.6,universal,False,owned,front,True,8.0,56,31.0,2250.0
Volvo,automatic,black,244000,2011,gasoline,gasoline,2.5,sedan,False,owned,front,True,11.0,47,31.0,10500.0
Toyota,manual,white,90000,2016,diesel,diesel,2.0,universal,False,owned,front,False,12.0,3,3.0,17800.0
Dodge,automatic,other,360000,2000,gasoline,gasoline,2.4,minivan,False,owned,front,True,4.0,1,31.0,4000.0
Mini,automatic,yellow,265542,2003,gasoline,gasoline,1.6,hatchback,False,owned,front,False,2.0,16,31.0,5499.0
Fiat,manual,black,389000,2008,diesel,diesel,2.3,van,False,owned,front,False,5.0,5,31.0,6700.0
Opel,manual,silver,500000,2000,diesel,diesel,2.0,minivan,False,owned,front,False,5.0,1,31.0,4100.0
Seat,manual,other,150000,1998,gasoline,gasoline,1.6,sedan,False,owned,front,True,7.0,35,31.0,2300.0
Nissan,manual,green,400000,1997,gasoline,gasoline,1.6,hatchback,False,owned,front,False,8.0,16,25.0,1200.0
Mercedes-Benz,manual,green,189500,1998,gasoline,gasoline,1.4,hatchback,False,owned,front,False,9.0,1,31.0,3500.0
Seat,manual,black,370000,2000,gasoline,gasoline,1.8,sedan,False,owned,front,True,12.0,1,31.0,3950.0
Renault,manual,grey,392451,1997,diesel,diesel,1.9,sedan,False,owned,front,True,11.0,47,31.0,1400.0
